measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
between_network_proportion,0.0045392455605758,0.0470106125880004,0.05,72
between_network_proportion_group1_to_group2,0.0028160134496164,0.0217295366186823,0.05,72
between_network_proportion_group2_to_group1,0.0017232321109593,0.025281075969318,0.05,72
median_segment_length_MSMW_MSM_to_MSMW_MSM,10.0,,0.05,72
median_segment_length_MSMW_MSM_to_WSM_MSW,2.0,,0.05,72
median_segment_length_MSMW_MSW_WSM_to_MSM,,5.0,0.05,72
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,22.0,0.05,72
median_segment_length_MSM_to_MSM,,10.5,0.05,72
median_segment_length_MSM_to_MSMW_MSW_WSM,,11.0,0.05,72
median_segment_length_WSM_MSW_to_MSMW_MSM,6.0,,0.05,72
median_segment_length_WSM_MSW_to_WSM_MSW,22.0,,0.05,72
normalized_MSMW_MSM_to_WSM_MSW_rate,0.2,,0.05,72
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.2272727272727272,0.05,72
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0476190476190477,0.05,72
normalized_WSM_MSW_to_MSMW_MSM_rate,0.2727272727272727,,0.05,72
triplet_proportion,0.0033203740674582,0.0247977303772197,0.05,72
triplet_proportion_group1_to_group2,0.0021645476515708,0.0170011558264158,0.05,72
triplet_proportion_group2_to_group1,0.0011558264158873,0.0077965745508038,0.05,72
between_network_proportion,0.0079220138203356,0.0472606120434353,0.05,74
between_network_proportion_group1_to_group2,0.0050345508390918,0.0236673247778874,0.05,74
between_network_proportion_group2_to_group1,0.0028874629812438,0.0235932872655478,0.05,74
median_segment_length_MSMW_MSM_to_MSMW_MSM,12.0,,0.05,74
median_segment_length_MSMW_MSM_to_WSM_MSW,20.0,,0.05,74
median_segment_length_MSMW_MSW_WSM_to_MSM,,31.0,0.05,74
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,21.0,0.05,74
median_segment_length_MSM_to_MSM,,13.0,0.05,74
median_segment_length_MSM_to_MSMW_MSW_WSM,,5.0,0.05,74
median_segment_length_WSM_MSW_to_MSMW_MSM,16.0,,0.05,74
median_segment_length_WSM_MSW_to_WSM_MSW,21.0,,0.05,74
normalized_MSMW_MSM_to_WSM_MSW_rate,1.6666666666666667,,0.05,74
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.4761904761904765,0.05,74
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.3846153846153846,0.05,74
normalized_WSM_MSW_to_MSMW_MSM_rate,0.7619047619047619,,0.05,74
triplet_proportion,0.0028381046396841,0.023025666337611,0.05,74
triplet_proportion_group1_to_group2,0.0015301085883514,0.018213228035538,0.05,74
triplet_proportion_group2_to_group1,0.0013079960513326,0.004812438302073,0.05,74
between_network_proportion,0.0045227326826945,0.0477029278743156,0.05,77
between_network_proportion_group1_to_group2,0.0026660318971673,0.0215662937395858,0.05,77
between_network_proportion_group2_to_group1,0.0018567007855272,0.0261366341347298,0.05,77
median_segment_length_MSMW_MSM_to_MSMW_MSM,11.0,,0.05,77
median_segment_length_MSMW_MSM_to_WSM_MSW,68.0,,0.05,77
median_segment_length_MSMW_MSW_WSM_to_MSM,,11.0,0.05,77
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,20.0,0.05,77
median_segment_length_MSM_to_MSM,,12.0,0.05,77
median_segment_length_MSM_to_MSMW_MSW_WSM,,11.0,0.05,77
median_segment_length_WSM_MSW_to_MSMW_MSM,46.5,,0.05,77
median_segment_length_WSM_MSW_to_WSM_MSW,20.0,,0.05,77
normalized_MSMW_MSM_to_WSM_MSW_rate,6.181818181818182,,0.05,77
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.55,0.05,77
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.9166666666666666,0.05,77
normalized_WSM_MSW_to_MSMW_MSM_rate,2.325,,0.05,77
triplet_proportion,0.0025470126160437,0.0235658176624613,0.05,77
triplet_proportion_group1_to_group2,0.0014044275172577,0.0149726255653415,0.05,77
triplet_proportion_group2_to_group1,0.001142585098786,0.0085931920971197,0.05,77
between_network_proportion,0.0062259782877435,0.0611359600818143,0.05,80
between_network_proportion_group1_to_group2,0.0037086152255512,0.0280056640668899,0.05,80
between_network_proportion_group2_to_group1,0.0025173630621923,0.0331302960149243,0.05,80
median_segment_length_MSMW_MSM_to_MSMW_MSM,14.0,,0.05,80
median_segment_length_MSMW_MSM_to_WSM_MSW,28.5,,0.05,80
median_segment_length_MSMW_MSW_WSM_to_MSM,,24.0,0.05,80
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,22.0,0.05,80
median_segment_length_MSM_to_MSM,,13.0,0.05,80
median_segment_length_MSM_to_MSMW_MSW_WSM,,10.0,0.05,80
median_segment_length_WSM_MSW_to_MSMW_MSM,11.0,,0.05,80
median_segment_length_WSM_MSW_to_WSM_MSW,23.0,,0.05,80
normalized_MSMW_MSM_to_WSM_MSW_rate,2.0357142857142856,,0.05,80
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0909090909090908,0.05,80
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.7692307692307693,0.05,80
normalized_WSM_MSW_to_MSMW_MSM_rate,0.4782608695652174,,0.05,80
triplet_proportion,0.004427861814749,0.027803375963678,0.05,80
triplet_proportion_group1_to_group2,0.0028320334449663,0.0196444224674653,0.05,80
triplet_proportion_group2_to_group1,0.0015958283697826,0.0081589534962127,0.05,80
between_network_proportion,0.0054775761725436,0.0507588725322378,0.05,85
between_network_proportion_group1_to_group2,0.0036288942143101,0.022982996690631,0.05,85
between_network_proportion_group2_to_group1,0.0018486819582334,0.0277758758416067,0.05,85
median_segment_length_MSMW_MSM_to_MSMW_MSM,18.0,,0.05,85
median_segment_length_MSMW_MSM_to_WSM_MSW,16.5,,0.05,85
median_segment_length_MSMW_MSW_WSM_to_MSM,,34.0,0.05,85
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,21.0,0.05,85
median_segment_length_MSM_to_MSM,,13.0,0.05,85
median_segment_length_MSM_to_MSMW_MSW_WSM,,28.0,0.05,85
median_segment_length_WSM_MSW_to_MSMW_MSM,20.5,,0.05,85
