p_msmw_w,replicate,batch,measure,value
0.75,141,1,MSM.MSMW,0.0949946316273838
0.75,141,2,MSM.MSMW,0.0530864489853905
0.75,141,3,MSM.MSMW,0.0708033794496448
0.75,141,4,MSM.MSMW,0.0497246406617764
0.75,142,1,MSM.MSMW,0.0625774473358116
0.75,142,3,MSM.MSMW,0.0647170322231248
0.75,143,1,MSM.MSMW,0.0616163501469833
0.75,143,4,MSM.MSMW,0.0676783071587922
0.75,144,2,MSM.MSMW,0.0621050900805675
0.75,145,2,MSM.MSMW,0.0624089607715103
0.75,146,1,MSM.MSMW,0.0458281222083258
0.75,146,2,MSM.MSMW,0.0999488316561487
0.75,147,1,MSM.MSMW,0.0826915094774708
0.75,147,2,MSM.MSMW,0.0604560683021722
0.75,147,4,MSM.MSMW,0.0938723320546867
0.75,148,1,MSM.MSMW,0.0667113716498302
0.75,148,2,MSM.MSMW,0.0607597149975958
0.75,148,4,MSM.MSMW,0.0650945713583886
0.75,149,1,MSM.MSMW,0.0692122632780211
0.75,150,2,MSM.MSMW,0.0791704583552852
0.75,151,1,MSM.MSMW,0.0446409658970557
0.75,151,2,MSM.MSMW,0.0663601665510062
0.75,151,3,MSM.MSMW,0.0570781696854146
0.75,151,4,MSM.MSMW,0.0647372597425498
0.75,152,3,MSM.MSMW,0.0588385242862439
0.75,154,1,MSM.MSMW,0.0916360185075335
0.75,154,3,MSM.MSMW,0.0729394901197911
0.75,155,1,MSM.MSMW,0.0846575280183682
0.75,155,4,MSM.MSMW,0.0837084721346898
0.75,156,1,MSM.MSMW,0.0588250228495988
0.75,157,1,MSM.MSMW,0.0561100620447801
0.75,157,3,MSM.MSMW,0.0701727597940842
0.75,158,1,MSM.MSMW,0.0733482142857142
0.75,158,3,MSM.MSMW,0.0542221062701104
0.75,159,1,MSM.MSMW,0.0923035298035298
0.75,159,3,MSM.MSMW,0.0743765601143881
0.75,159,4,MSM.MSMW,0.0680519835218608
0.75,160,3,MSM.MSMW,0.0740377490083257
0.75,161,1,MSM.MSMW,0.0557120807506676
0.75,161,2,MSM.MSMW,0.0531373795666846
0.75,162,1,MSM.MSMW,0.0606067544361763
0.75,163,1,MSM.MSMW,0.0597593310218233
0.75,163,2,MSM.MSMW,0.061917701863354
0.75,163,4,MSM.MSMW,0.0614228297645269
0.75,164,3,MSM.MSMW,0.0670782851817334
0.75,164,4,MSM.MSMW,0.0589434795125227
0.75,165,4,MSM.MSMW,0.0728060368921185
0.75,166,2,MSM.MSMW,0.0822693673802438
0.75,167,2,MSM.MSMW,0.0488871704405403
0.75,167,3,MSM.MSMW,0.0671522601877843
0.75,168,4,MSM.MSMW,0.0747438095617847
0.75,169,2,MSM.MSMW,0.0638777111330448
0.75,169,3,MSM.MSMW,0.0781041534524616
0.75,170,1,MSM.MSMW,0.0788479589734197
0.75,170,4,MSM.MSMW,0.0634239984044277
0.75,171,1,MSM.MSMW,0.057170731707317
0.75,171,4,MSM.MSMW,0.0561498644318461
0.75,172,3,MSM.MSMW,0.0529347444058265
0.75,173,1,MSM.MSMW,0.0679821742297639
0.75,173,2,MSM.MSMW,0.0842085117580919
0.75,174,3,MSM.MSMW,0.0905263642219563
0.75,174,4,MSM.MSMW,0.0773545220845992
0.75,175,1,MSM.MSMW,0.0752714708785784
0.75,175,2,MSM.MSMW,0.0619929827697946
0.75,176,1,MSM.MSMW,0.0718111220208872
0.75,176,2,MSM.MSMW,0.0705306921007581
0.75,176,3,MSM.MSMW,0.0609632501982903
0.75,176,4,MSM.MSMW,0.051682536946874
0.75,177,1,MSM.MSMW,0.0577855637646939
0.75,177,3,MSM.MSMW,0.0574043868831706
0.75,178,4,MSM.MSMW,0.0693788276465441
0.75,179,1,MSM.MSMW,0.0487175633704037
0.75,180,1,MSM.MSMW,0.0904407995899538
0.75,181,4,MSM.MSMW,0.0746692848284415
0.75,182,3,MSM.MSMW,0.0554917719096823
0.75,183,2,MSM.MSMW,0.0748638235684867
0.75,184,1,MSM.MSMW,0.0570608208189959
0.75,184,3,MSM.MSMW,0.0562462995855535
0.75,184,4,MSM.MSMW,0.064046336463746
0.75,185,3,MSM.MSMW,0.0572720100641804
0.75,185,4,MSM.MSMW,0.0616410256410256
0.75,186,2,MSM.MSMW,0.0737602289496042
0.75,186,4,MSM.MSMW,0.0532418896358796
0.75,187,4,MSM.MSMW,0.0595332370615363
0.75,188,2,MSM.MSMW,0.0697599706273807
0.75,188,3,MSM.MSMW,0.0434625974627518
0.75,188,4,MSM.MSMW,0.0798174635032641
0.75,189,3,MSM.MSMW,0.0778223695690106
0.75,190,1,MSM.MSMW,0.0745774987928536
0.75,190,2,MSM.MSMW,0.0626570825374484
0.75,191,2,MSM.MSMW,0.0536015756893641
0.75,192,1,MSM.MSMW,0.0654837033187319
0.75,192,3,MSM.MSMW,0.0730653221086751
0.75,192,4,MSM.MSMW,0.0611767728674203
0.75,193,1,MSM.MSMW,0.0881239242685025
0.75,193,2,MSM.MSMW,0.0627263092819924
0.75,193,4,MSM.MSMW,0.0679316720965043
0.75,194,2,MSM.MSMW,0.0763625068692805
0.75,194,3,MSM.MSMW,0.0619561588961833
0.75,195,2,MSM.MSMW,0.0638980036570398
0.75,195,3,MSM.MSMW,0.0660593257635771
0.75,196,2,MSM.MSMW,0.0591935650201093
0.75,197,1,MSM.MSMW,0.0616717055761405
0.75,197,3,MSM.MSMW,0.068083301922352
0.75,197,4,MSM.MSMW,0.059454742700816
0.75,199,1,MSM.MSMW,0.0559460351903391
0.75,199,3,MSM.MSMW,0.0790795496721514
0.75,199,4,MSM.MSMW,0.0528241319895201
0.75,200,4,MSM.MSMW,0.0740314714272568
0.75,201,1,MSM.MSMW,0.0758889491016716
0.75,201,2,MSM.MSMW,0.0710255781281359
0.75,201,4,MSM.MSMW,0.0732330141358869
0.75,202,4,MSM.MSMW,0.0538638454461821
0.75,204,4,MSM.MSMW,0.0587744794396531
0.75,205,2,MSM.MSMW,0.0832163300572416
0.75,206,2,MSM.MSMW,0.0696310774493036
0.75,206,4,MSM.MSMW,0.0665656040002715
0.75,207,3,MSM.MSMW,0.0800517955002659
0.75,208,2,MSM.MSMW,0.0528473913987312
0.75,208,4,MSM.MSMW,0.0564857311350991
0.75,209,1,MSM.MSMW,0.054412887157032
0.75,209,2,MSM.MSMW,0.0668774375187501
0.75,209,4,MSM.MSMW,0.0621071535468422
0.75,210,1,MSM.MSMW,0.0531044373207356
0.75,210,2,MSM.MSMW,0.049230694203994
0.75,211,2,MSM.MSMW,0.0591884261072068
0.75,211,4,MSM.MSMW,0.0706658291457286
0.75,213,1,MSM.MSMW,0.0524484821626412
0.75,213,2,MSM.MSMW,0.0691702776440378
0.75,213,4,MSM.MSMW,0.083633154571991
0.75,214,2,MSM.MSMW,0.0689193636862314
0.75,214,4,MSM.MSMW,0.064423340334216
0.75,215,4,MSM.MSMW,0.0456261881819839
0.75,216,1,MSM.MSMW,0.0518118245390972
0.75,216,3,MSM.MSMW,0.0560981834211075
0.75,216,4,MSM.MSMW,0.0755196685421031
0.75,217,1,MSM.MSMW,0.0467423879920417
0.75,217,3,MSM.MSMW,0.0581205739843458
0.75,218,2,MSM.MSMW,0.0716005779418847
0.75,218,4,MSM.MSMW,0.0581302530872892
0.75,219,1,MSM.MSMW,0.0595030935808198
0.75,219,4,MSM.MSMW,0.0609995894466172
0.75,220,4,MSM.MSMW,0.045712425595238
0.75,221,1,MSM.MSMW,0.0502957904113656
0.75,221,4,MSM.MSMW,0.0678724594443408
0.75,222,1,MSM.MSMW,0.0949380382272631
0.75,222,2,MSM.MSMW,0.0766073871409028
0.75,222,4,MSM.MSMW,0.0675418613935793
0.75,223,1,MSM.MSMW,0.0732792402378866
0.75,223,3,MSM.MSMW,0.0494167906686507
0.75,224,1,MSM.MSMW,0.0598929985872107
0.75,227,2,MSM.MSMW,0.0971837864235715
0.75,227,4,MSM.MSMW,0.0673998033791353
0.75,228,1,MSM.MSMW,0.0825082508250825
0.75,228,4,MSM.MSMW,0.0569953974708432
0.75,229,1,MSM.MSMW,0.04690393953046
0.75,229,2,MSM.MSMW,0.0590065664538861
0.75,229,4,MSM.MSMW,0.0675974055844335
0.75,230,2,MSM.MSMW,0.0500543837573844
0.75,231,2,MSM.MSMW,0.0668574283508198
0.75,231,3,MSM.MSMW,0.0719858315024884
0.75,232,2,MSM.MSMW,0.0868406440866185
0.75,232,3,MSM.MSMW,0.0554751699473095
0.75,232,4,MSM.MSMW,0.0607611955734822
0.75,233,1,MSM.MSMW,0.1043778749113211
0.75,233,4,MSM.MSMW,0.0673855036962512
0.75,234,2,MSM.MSMW,0.0674262818506229
0.75,234,4,MSM.MSMW,0.05968673798906
0.75,235,3,MSM.MSMW,0.0642990150988266
0.75,235,4,MSM.MSMW,0.0583044736467574
0.75,236,1,MSM.MSMW,0.0433720958344414
0.75,236,2,MSM.MSMW,0.0761224005010041
0.75,236,3,MSM.MSMW,0.0512089042697469
0.75,236,4,MSM.MSMW,0.0727718529803846
0.75,237,1,MSM.MSMW,0.0711956372804253
0.75,237,2,MSM.MSMW,0.0480843224587832
0.75,237,3,MSM.MSMW,0.0716698556681548
0.75,237,4,MSM.MSMW,0.0719243383418503
0.75,238,2,MSM.MSMW,0.0873744974281799
0.75,239,1,MSM.MSMW,0.0636753623188405
0.75,239,2,MSM.MSMW,0.0587817355058734
0.75,239,3,MSM.MSMW,0.0825041274374191
0.75,240,2,MSM.MSMW,0.0841327887537994
0.75,240,3,MSM.MSMW,0.0526130741605766
0.75,241,3,MSM.MSMW,0.1122487201897864
0.75,241,4,MSM.MSMW,0.0630952380952381
0.75,242,4,MSM.MSMW,0.0804016504877525
0.75,243,1,MSM.MSMW,0.0722625746795904
0.75,243,3,MSM.MSMW,0.0884248099388095
0.75,243,4,MSM.MSMW,0.0683725783766616
0.75,244,1,MSM.MSMW,0.0689769707705934
0.75,245,2,MSM.MSMW,0.0785595436177798
0.75,245,4,MSM.MSMW,0.0875184394196261
0.75,246,1,MSM.MSMW,0.0669273438210421
0.75,246,2,MSM.MSMW,0.0713176169590643
0.75,246,3,MSM.MSMW,0.090448927439369
0.75,246,4,MSM.MSMW,0.0816492757451679
0.75,247,2,MSM.MSMW,0.0607740155383982
0.75,247,3,MSM.MSMW,0.0852280852280852
0.75,247,4,MSM.MSMW,0.0665382401133696
0.75,248,3,MSM.MSMW,0.0554290235189758
0.75,248,4,MSM.MSMW,0.0766845403449835
0.75,249,3,MSM.MSMW,0.0613851967338741
0.75,249,4,MSM.MSMW,0.0741891499206473
0.75,1,2,MSMW.MSW,0.0308269668945181
0.75,1,4,MSMW.MSW,0.0237144930541156
0.75,2,1,MSMW.MSW,0.0347567917494475
0.75,2,4,MSMW.MSW,0.0275067782077723
0.75,3,2,MSMW.MSW,0.0172893772893772
0.75,3,4,MSMW.MSW,0.0216611092727874
0.75,4,4,MSMW.MSW,0.025211556757298
0.75,5,2,MSMW.MSW,0.0305460579243765
0.75,5,4,MSMW.MSW,0.0242035949457198
0.75,6,4,MSMW.MSW,0.032146724417975
0.75,7,1,MSMW.MSW,0.0296533161563413
0.75,8,1,MSMW.MSW,0.0214690197372038
0.75,8,4,MSMW.MSW,0.0237159632009615
0.75,9,1,MSMW.MSW,0.0267623855305547
0.75,9,3,MSMW.MSW,0.0339341344014241
0.75,9,4,MSMW.MSW,0.0278434663208482
0.75,10,1,MSMW.MSW,0.0221158032215933
0.75,10,2,MSMW.MSW,0.0207009302753983
0.75,10,3,MSMW.MSW,0.0221389889543621
0.75,10,4,MSMW.MSW,0.0266758679770601
0.75,11,2,MSMW.MSW,0.03
0.75,12,1,MSMW.MSW,0.0296201168233978
0.75,12,2,MSMW.MSW,0.0208741302445731
0.75,12,4,MSMW.MSW,0.0293232396935425
0.75,13,2,MSMW.MSW,0.0240019011406844
0.75,13,4,MSMW.MSW,0.021338043296656
0.75,14,2,MSMW.MSW,0.031596925704526
0.75,14,3,MSMW.MSW,0.0307079897640034
0.75,15,3,MSMW.MSW,0.0181081369307881
0.75,16,4,MSMW.MSW,0.0345938106511399
0.75,17,4,MSMW.MSW,0.0296216638967641
0.75,18,1,MSMW.MSW,0.0282888637066034
0.75,18,3,MSMW.MSW,0.0349665924276169
0.75,19,2,MSMW.MSW,0.0321467358513334
0.75,21,1,MSMW.MSW,0.0246780859552306
0.75,21,4,MSMW.MSW,0.0234799197769407
0.75,22,2,MSMW.MSW,0.034968291276775
0.75,23,2,MSMW.MSW,0.0314681797146938
0.75,23,3,MSMW.MSW,0.0253842899450007
0.75,24,1,MSMW.MSW,0.0288223870056497
0.75,24,2,MSMW.MSW,0.0147340801291754
0.75,24,4,MSMW.MSW,0.0313035204567078
0.75,25,3,MSMW.MSW,0.0209611226335995
0.75,25,4,MSMW.MSW,0.0263021595694372
0.75,26,1,MSMW.MSW,0.0301732528713256
0.75,26,4,MSMW.MSW,0.0278473744649754
0.75,27,3,MSMW.MSW,0.0154494986444033
0.75,27,4,MSMW.MSW,0.0282524688707599
0.75,28,4,MSMW.MSW,0.0325161423095722
0.75,29,1,MSMW.MSW,0.0257659169514765
0.75,29,4,MSMW.MSW,0.0263601709599168
0.75,30,3,MSMW.MSW,0.0241247290004151
0.75,31,3,MSMW.MSW,0.0167058209344818
0.75,31,4,MSMW.MSW,0.0276095192722157
0.75,32,3,MSMW.MSW,0.0244436807285849
0.75,33,2,MSMW.MSW,0.025281463610776
0.75,34,1,MSMW.MSW,0.0395315861529434
0.75,35,3,MSMW.MSW,0.0318708507875848
0.75,35,4,MSMW.MSW,0.0303153562712351
0.75,36,2,MSMW.MSW,0.0221931835222038
0.75,36,3,MSMW.MSW,0.0255372406998109
0.75,37,2,MSMW.MSW,0.0217251606524962
0.75,37,3,MSMW.MSW,0.0305143251639627
0.75,38,1,MSMW.MSW,0.02662501859289
0.75,38,3,MSMW.MSW,0.0376679875947622
0.75,38,4,MSMW.MSW,0.0180570438430496
0.75,39,1,MSMW.MSW,0.02715966224831
0.75,39,3,MSMW.MSW,0.0298161377210446
0.75,40,1,MSMW.MSW,0.0284003346396019
0.75,40,2,MSMW.MSW,0.0276502174599703
0.75,40,3,MSMW.MSW,0.0182281679337649
0.75,41,1,MSMW.MSW,0.0260779641203183
0.75,41,2,MSMW.MSW,0.0335264695686624
0.75,42,2,MSMW.MSW,0.0313797988043504
0.75,42,3,MSMW.MSW,0.0196542108198549
0.75,43,2,MSMW.MSW,0.0239568043615013
0.75,43,3,MSMW.MSW,0.0271344146862819
0.75,45,1,MSMW.MSW,0.0340511948616227
0.75,45,2,MSMW.MSW,0.0295318812576848
0.75,45,4,MSMW.MSW,0.0263297615599961
0.75,46,1,MSMW.MSW,0.0292607918956199
0.75,46,4,MSMW.MSW,0.0364264405715182
0.75,47,3,MSMW.MSW,0.0215717846350662
0.75,47,4,MSMW.MSW,0.028982601528214
0.75,48,1,MSMW.MSW,0.0278066088971493
0.75,48,2,MSMW.MSW,0.0174050981515345
0.75,48,4,MSMW.MSW,0.0252578357457661
0.75,49,2,MSMW.MSW,0.0242079610073111
0.75,49,3,MSMW.MSW,0.0283023129743404
0.75,49,4,MSMW.MSW,0.0273908898551398
0.75,50,3,MSMW.MSW,0.0331577166610276
0.75,50,4,MSMW.MSW,0.0305890619510481
0.75,51,1,MSMW.MSW,0.0241430110600496
0.75,52,1,MSMW.MSW,0.0259992046132431
0.75,52,2,MSMW.MSW,0.0265511329410129
0.75,52,3,MSMW.MSW,0.0261501315051955
0.75,53,4,MSMW.MSW,0.0320087773696512
0.75,54,2,MSMW.MSW,0.029920407657099
0.75,54,4,MSMW.MSW,0.0348147968935233
0.75,55,1,MSMW.MSW,0.0266350859160279
0.75,55,3,MSMW.MSW,0.0219294225481209
0.75,56,1,MSMW.MSW,0.0198050851546292
0.75,56,4,MSMW.MSW,0.0256894862102757
0.75,57,2,MSMW.MSW,0.0255513343217197
0.75,57,3,MSMW.MSW,0.0262622728564868
0.75,57,4,MSMW.MSW,0.0300052525606233
0.75,58,1,MSMW.MSW,0.0237573681695077
0.75,58,3,MSMW.MSW,0.0315128205128205
0.75,58,4,MSMW.MSW,0.0370083051930272
0.75,59,1,MSMW.MSW,0.0240790827927906
0.75,59,2,MSMW.MSW,0.0350597982540314
0.75,59,3,MSMW.MSW,0.0191516560139453
0.75,60,1,MSMW.MSW,0.0344428007889546
0.75,60,2,MSMW.MSW,0.0207134046052631
0.75,61,1,MSMW.MSW,0.0327604237711999
0.75,61,2,MSMW.MSW,0.0231629574173642
0.75,61,3,MSMW.MSW,0.0370536066738598
0.75,61,4,MSMW.MSW,0.0218731820826061
0.75,62,2,MSMW.MSW,0.0329650628599601
0.75,62,3,MSMW.MSW,0.0394376319453802
0.75,63,2,MSMW.MSW,0.0257947282676803
0.75,64,2,MSMW.MSW,0.0309826355490305
0.75,64,3,MSMW.MSW,0.0325558161758318
0.75,64,4,MSMW.MSW,0.0370300869456433
0.75,65,2,MSMW.MSW,0.0218370806566738
0.75,65,3,MSMW.MSW,0.0262014951940192
0.75,65,4,MSMW.MSW,0.0222161503215772
0.75,66,2,MSMW.MSW,0.0327777180341972
0.75,68,2,MSMW.MSW,0.0246834084567503
0.75,68,3,MSMW.MSW,0.0365271286323917
0.75,69,1,MSMW.MSW,0.0295424658776583
0.75,69,2,MSMW.MSW,0.0194784288473921
0.75,69,3,MSMW.MSW,0.0234694729808736
0.75,69,4,MSMW.MSW,0.0230415942292223
0.75,70,1,MSMW.MSW,0.0255868425072559
0.75,70,2,MSMW.MSW,0.0320424048517262
0.75,70,3,MSMW.MSW,0.0222057573710475
0.75,71,1,MSMW.MSW,0.0244219559234619
0.75,71,2,MSMW.MSW,0.0293948126801152
0.75,71,3,MSMW.MSW,0.0217248853268813
0.75,71,4,MSMW.MSW,0.0195363755649511
0.75,73,4,MSMW.MSW,0.0271503332289663
0.75,74,2,MSMW.MSW,0.0274631758105524
0.75,75,2,MSMW.MSW,0.0304922092663295
0.75,75,4,MSMW.MSW,0.0371740462519574
0.75,76,1,MSMW.MSW,0.0258707692307692
0.75,76,2,MSMW.MSW,0.021252236135957
0.75,77,2,MSMW.MSW,0.018235360743006
0.75,77,3,MSMW.MSW,0.0264796743980777
0.75,78,1,MSMW.MSW,0.0267397405582197
0.75,78,2,MSMW.MSW,0.0284779050736497
0.75,78,4,MSMW.MSW,0.0354671698843567
0.75,79,3,MSMW.MSW,0.0205499001046522
0.75,80,4,MSMW.MSW,0.0235306828003457
0.75,81,3,MSMW.MSW,0.0219862671092719
0.75,82,3,MSMW.MSW,0.0339208086172559
0.75,83,3,MSMW.MSW,0.0265833721007509
0.75,85,2,MSMW.MSW,0.0374318355664125
0.75,85,3,MSMW.MSW,0.0323526673494088
0.75,87,2,MSMW.MSW,0.0169013427825438
0.75,87,4,MSMW.MSW,0.0289843790544397
0.75,88,4,MSMW.MSW,0.0224283050249483
0.75,89,2,MSMW.MSW,0.032920455044582
0.75,90,3,MSMW.MSW,0.0165334737043594
0.75,91,4,MSMW.MSW,0.016104680422747802
0.75,93,2,MSMW.MSW,0.0212606643673988
0.75,94,1,MSMW.MSW,0.0280327010224762
0.75,94,2,MSMW.MSW,0.020647619047619
0.75,94,3,MSMW.MSW,0.0281779158876043
0.75,95,2,MSMW.MSW,0.0216676810712111
0.75,95,3,MSMW.MSW,0.0219088572320849
0.75,95,4,MSMW.MSW,0.0270097939196082
0.75,96,1,MSMW.MSW,0.0290221970187945
0.75,96,2,MSMW.MSW,0.019995038451997
0.75,97,3,MSMW.MSW,0.0255071147441719
0.75,98,1,MSMW.MSW,0.0242892068091271
0.75,98,2,MSMW.MSW,0.0194120628484541
0.75,98,4,MSMW.MSW,0.0263410073623933
0.75,100,2,MSMW.MSW,0.0200217896273151
0.75,102,1,MSMW.MSW,0.0205184356478065
0.75,102,2,MSMW.MSW,0.0233882270497547
0.75,103,1,MSMW.MSW,0.0318384448612701
0.75,103,2,MSMW.MSW,0.0284090909090909
0.75,104,1,MSMW.MSW,0.026563056644104
0.75,104,2,MSMW.MSW,0.0270227127611055
0.75,104,4,MSMW.MSW,0.0158718386115849
0.75,105,2,MSMW.MSW,0.0262129680003956
0.75,106,1,MSMW.MSW,0.0297240385681037
0.75,106,3,MSMW.MSW,0.021843659843385
0.75,106,4,MSMW.MSW,0.0348694665153234
0.75,107,2,MSMW.MSW,0.0262227602905569
0.75,107,3,MSMW.MSW,0.0253498134328358
0.75,107,4,MSMW.MSW,0.0275983558426306
0.75,108,1,MSMW.MSW,0.0336047563655163
0.75,108,2,MSMW.MSW,0.0235367958575239
0.75,108,3,MSMW.MSW,0.0329403442584296
0.75,108,4,MSMW.MSW,0.0165035816283533
0.75,109,2,MSMW.MSW,0.0237092894152479
0.75,109,4,MSMW.MSW,0.0175594576572571
0.75,110,1,MSMW.MSW,0.0247876127454192
0.75,110,2,MSMW.MSW,0.0324510932105868
0.75,111,1,MSMW.MSW,0.0237268518518518
0.75,111,2,MSMW.MSW,0.0309364723624405
0.75,112,3,MSMW.MSW,0.0262819413479677
0.75,112,4,MSMW.MSW,0.022889151797571
0.75,113,3,MSMW.MSW,0.0246906078467116
0.75,114,1,MSMW.MSW,0.0245909669834427
0.75,114,2,MSMW.MSW,0.0265879227740619
0.75,115,4,MSMW.MSW,0.0221510342943703
0.75,116,1,MSMW.MSW,0.029609170004143
0.75,116,2,MSMW.MSW,0.0223603914795624
0.75,116,3,MSMW.MSW,0.0222865287435753
0.75,116,4,MSMW.MSW,0.0219597444859587
0.75,117,1,MSMW.MSW,0.0310348268635864
0.75,117,2,MSMW.MSW,0.031256058419318
0.75,117,3,MSMW.MSW,0.0223724928366762
0.75,118,1,MSMW.MSW,0.0317804641758982
0.75,118,2,MSMW.MSW,0.0306245263674051
0.75,118,3,MSMW.MSW,0.0316877758587603
0.75,119,3,MSMW.MSW,0.0384552977446049
0.75,120,2,MSMW.MSW,0.0234971084220245
0.75,120,3,MSMW.MSW,0.0270464396284829
0.75,121,2,MSMW.MSW,0.0222020018198362
0.75,121,3,MSMW.MSW,0.0332646952682191
0.75,121,4,MSMW.MSW,0.0350531960903036
0.75,122,2,MSMW.MSW,0.0304265025023251
0.75,122,3,MSMW.MSW,0.0221875203331381
0.75,123,1,MSMW.MSW,0.0379740969857046
0.75,123,3,MSMW.MSW,0.028511540385394
0.75,123,4,MSMW.MSW,0.0211655277145026
0.75,124,2,MSMW.MSW,0.0262726916245703
0.75,124,3,MSMW.MSW,0.0317177249856697
0.75,124,4,MSMW.MSW,0.0184814596821659
0.75,125,2,MSMW.MSW,0.0285111121421611
0.75,126,3,MSMW.MSW,0.0315538475784794
0.75,126,4,MSMW.MSW,0.0136001184458216
0.75,127,1,MSMW.MSW,0.0251361359181006
0.75,127,2,MSMW.MSW,0.0281415373576105
0.75,128,2,MSMW.MSW,0.0237610926079084
0.75,128,3,MSMW.MSW,0.0234909020891499
0.75,128,4,MSMW.MSW,0.0187975083010894
0.75,130,3,MSMW.MSW,0.0283130072085959
0.75,130,4,MSMW.MSW,0.0279754481207052
0.75,131,2,MSMW.MSW,0.028781198171595
0.75,131,3,MSMW.MSW,0.0221363484566576
0.75,132,1,MSMW.MSW,0.0282072418022075
0.75,132,2,MSMW.MSW,0.0229069349622709
0.75,132,4,MSMW.MSW,0.0133800801373783
0.75,134,1,MSMW.MSW,0.0255953705764522
0.75,134,2,MSMW.MSW,0.0273807764571766
0.75,134,3,MSMW.MSW,0.0290764538226911
0.75,134,4,MSMW.MSW,0.023829134596268
0.75,135,2,MSMW.MSW,0.030305866935012
0.75,135,4,MSMW.MSW,0.0201972010178117
0.75,136,4,MSMW.MSW,0.032933863971739
0.75,137,2,MSMW.MSW,0.0262850601030337
0.75,137,3,MSMW.MSW,0.028397976391231
0.75,137,4,MSMW.MSW,0.0303652907116364
0.75,138,1,MSMW.MSW,0.0313544899389328
0.75,139,2,MSMW.MSW,0.0334228187919463
0.75,139,4,MSMW.MSW,0.0208094647992705
0.75,140,1,MSMW.MSW,0.028475594023409
0.75,140,4,MSMW.MSW,0.0195271636794755
0.75,141,1,MSMW.MSW,0.040339485658776
0.75,141,2,MSMW.MSW,0.0232046030355409
0.75,141,3,MSMW.MSW,0.0277132245944008
0.75,141,4,MSMW.MSW,0.0169557368433079
0.75,142,1,MSMW.MSW,0.016935150764147
0.75,142,3,MSMW.MSW,0.0251376478021482
0.75,143,1,MSMW.MSW,0.0248005226074378
0.75,143,4,MSMW.MSW,0.027168511033066
0.75,144,2,MSMW.MSW,0.0248044535268832
0.75,145,2,MSMW.MSW,0.0213973579788035
0.75,146,1,MSMW.MSW,0.0231373950330534
0.75,146,2,MSMW.MSW,0.0341853268682537
0.75,147,1,MSMW.MSW,0.0326523082599271
0.75,147,2,MSMW.MSW,0.0209445585215605
0.75,147,4,MSMW.MSW,0.033854627717124
0.75,148,1,MSMW.MSW,0.0251573687512167
0.75,148,2,MSMW.MSW,0.029024784718276
0.75,148,4,MSMW.MSW,0.0315647261115205
0.75,149,1,MSMW.MSW,0.0286431024201673
0.75,150,2,MSMW.MSW,0.0290722735763207
0.75,151,1,MSMW.MSW,0.024041516627833
0.75,151,2,MSMW.MSW,0.0223152324774462
0.75,151,3,MSMW.MSW,0.0181839847473784
0.75,151,4,MSMW.MSW,0.0188679245283018
0.75,152,3,MSMW.MSW,0.0236605487578791
0.75,154,1,MSMW.MSW,0.0360896903547277
0.75,154,3,MSMW.MSW,0.0288317804853076
0.75,155,1,MSMW.MSW,0.0349405533201482
0.75,155,4,MSMW.MSW,0.0308589177995858
0.75,156,1,MSMW.MSW,0.0255153853965674
0.75,157,1,MSMW.MSW,0.0215072222085979
0.75,157,3,MSMW.MSW,0.0272663816420905
0.75,158,1,MSMW.MSW,0.0203571428571428
0.75,158,3,MSMW.MSW,0.0218714670840942
0.75,159,1,MSMW.MSW,0.0317182817182817
0.75,159,3,MSMW.MSW,0.0332743620192424
0.75,159,4,MSMW.MSW,0.0317272458292555
0.75,160,3,MSMW.MSW,0.0340438516193714
0.75,161,1,MSMW.MSW,0.0181542004556924
0.75,161,2,MSMW.MSW,0.0226439086418545
0.75,162,1,MSMW.MSW,0.026903262736119
0.75,163,1,MSMW.MSW,0.0206676184648854
0.75,163,2,MSMW.MSW,0.0296109385783298
0.75,163,4,MSMW.MSW,0.0290197325098208
0.75,164,3,MSMW.MSW,0.0197809878844361
0.75,164,4,MSMW.MSW,0.0231503694463103
0.75,165,4,MSMW.MSW,0.0313722750139742
0.75,166,2,MSMW.MSW,0.034630891811462
0.75,167,2,MSMW.MSW,0.0239723544621927
0.75,167,3,MSMW.MSW,0.0231342561223502
0.75,168,4,MSMW.MSW,0.0232266039315762
0.75,169,2,MSMW.MSW,0.024953812669248
0.75,169,3,MSMW.MSW,0.0268366833621311
0.75,170,1,MSMW.MSW,0.0333340964765676
0.75,170,4,MSMW.MSW,0.0279225150208172
0.75,171,1,MSMW.MSW,0.0224390243902439
0.75,171,4,MSMW.MSW,0.0285186098102045
0.75,172,3,MSMW.MSW,0.0245245440699808
0.75,173,1,MSMW.MSW,0.0249175129622487
0.75,173,2,MSMW.MSW,0.0331571015047486
0.75,174,3,MSMW.MSW,0.0315404435446765
0.75,174,4,MSMW.MSW,0.0205889226454779
0.75,175,1,MSMW.MSW,0.0252624966346585
0.75,175,2,MSMW.MSW,0.0235323038415983
0.75,176,1,MSMW.MSW,0.0420199946442917
0.75,176,2,MSMW.MSW,0.0243824896062606
0.75,176,3,MSMW.MSW,0.0182647395787432
0.75,176,4,MSMW.MSW,0.0210694127278211
0.75,177,1,MSMW.MSW,0.0234087389240104
