measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
total_triplet_proportion,0.0043297097232244,0.020019087967597,0.05,83
MSM_group_to_WSM_group_proportion,0.0035393218659304,0.0240437932092211,0.05,86
MSM_group_to_WSM_group_triplet_proportion,0.0029258394091692,0.016257285104174,0.05,86
WSM_group_to_MSM_group_proportion,0.0014393242254783,0.0324909747292418,0.05,86
WSM_group_to_MSM_group_triplet_proportion,0.0008966282060357,0.0101696514947736,0.05,86
average_time_in_MSM_network,604.6344441031941,49.655717312749495,0.05,86
average_time_in_WSM_network,321.6048740092275,36.3889867989493,0.05,86
average_time_in_network_overall,493.23858080737534,43.07272636291935,0.05,86
total_between_network_proportion,0.0049786460914088,0.0565347679384629,0.05,86
total_triplet_proportion,0.0038224676152049,0.0264269365989476,0.05,86
MSM_group_to_WSM_group_proportion,0.0057768600793448,0.0295571073939168,0.05,92
MSM_group_to_WSM_group_triplet_proportion,0.0029000301603136,0.0219242280119713,0.05,92
WSM_group_to_MSM_group_proportion,0.0038976405354615,0.0321091339349929,0.05,92
WSM_group_to_MSM_group_triplet_proportion,0.0022272231631208,0.0028768299190311,0.05,92
average_time_in_MSM_network,860.3506172839507,141.32999277014628,0.05,92
average_time_in_WSM_network,701.2642613359337,44.18536193591192,0.05,92
average_time_in_network_overall,800.9556748885046,93.86052622598368,0.05,92
total_between_network_proportion,0.0096745006148063,0.0616662413289098,0.05,92
total_triplet_proportion,0.0051272533234345,0.0248010579310024,0.05,92
MSM_group_to_WSM_group_proportion,0.0037188710570005,0.0237520752628666,0.05,93
MSM_group_to_WSM_group_triplet_proportion,0.0015495296070835,0.0195240730492529,0.05,93
WSM_group_to_MSM_group_proportion,0.0021029330381848,0.0237520752628666,0.05,93
WSM_group_to_MSM_group_triplet_proportion,0.000885445489762,0.0045600442722744,0.05,93
average_time_in_MSM_network,843.286203941731,99.39764775602306,0.05,93
average_time_in_WSM_network,515.4296296296296,42.785916813122434,0.05,93
average_time_in_network_overall,711.6391794871795,71.48359291953598,0.05,93
total_between_network_proportion,0.0058218040951853,0.0475041505257332,0.05,93
total_triplet_proportion,0.0024349750968456,0.0240841173215273,0.05,93
MSM_group_to_WSM_group_proportion,0.0039597426167299,0.0197280033940651,0.05,97
MSM_group_to_WSM_group_triplet_proportion,0.0027341079972658,0.0148726047092653,0.05,97
WSM_group_to_MSM_group_proportion,0.0017206024465552,0.0242534235274707,0.05,97
WSM_group_to_MSM_group_triplet_proportion,0.0008720861715417,0.0017206024465552,0.05,97
average_time_in_MSM_network,525.4196392785572,112.78219513670456,0.05,97
average_time_in_WSM_network,392.7849900199601,89.96922397940419,0.05,97
average_time_in_network_overall,451.60275494334593,101.21860808483032,0.05,97
total_between_network_proportion,0.0056803450632851,0.0439814269215358,0.05,97
total_triplet_proportion,0.0036061941688075,0.0165932071558205,0.05,97
MSM_group_to_WSM_group_proportion,0.0054156320208111,0.0291829253872531,0.05,98
MSM_group_to_WSM_group_triplet_proportion,0.0032872176894879,0.0197942532813054,0.05,98
WSM_group_to_MSM_group_proportion,0.0029088329194749,0.0336525954830318,0.05,98
WSM_group_to_MSM_group_triplet_proportion,0.0021993614757006,0.0065507863308501,0.05,98
average_time_in_MSM_network,771.2684204840103,126.95991133536523,0.05,98
average_time_in_WSM_network,623.2080707707222,44.85984689555807,0.05,98
average_time_in_network_overall,725.6177701389927,87.59681551629248,0.05,98
total_between_network_proportion,0.0083244649402861,0.0628355208702849,0.05,98
total_triplet_proportion,0.0054865791651886,0.0263450396121556,0.05,98
MSM_group_to_WSM_group_proportion,0.0026335836326042,0.0236369572314724,0.05,99
MSM_group_to_WSM_group_triplet_proportion,0.0016106213951463,0.0179127217325062,0.05,99
WSM_group_to_MSM_group_proportion,0.0013929698552617,0.0294917836543693,0.05,99
WSM_group_to_MSM_group_triplet_proportion,0.0010882576994232,0.0055283491130699,0.05,99
average_time_in_MSM_network,1007.34223471539,105.5770998562982,0.05,99
average_time_in_WSM_network,832.0869565217391,44.02424289798106,0.05,99
average_time_in_network_overall,938.0067954979826,75.07469302153137,0.05,99
total_between_network_proportion,0.0040265534878659,0.0531287408858417,0.05,99
total_triplet_proportion,0.0026988790945695,0.0234410708455762,0.05,99
